epoch,accuracy,loss,val_accuracy,val_loss
0,0.10384062677621841,3.647176504135132,0.12853124737739563,3.5559754371643066
1,0.12755624949932098,3.56337308883667,0.13699999451637268,3.541902780532837
2,0.1352468729019165,3.5438692569732666,0.14128124713897705,3.525595188140869
3,0.14092187583446503,3.5294878482818604,0.144593745470047,3.512282609939575
4,0.1456499993801117,3.5189285278320312,0.15021875500679016,3.501849889755249
5,0.15014062821865082,3.508918046951294,0.15696874260902405,3.492872953414917
6,0.15232811868190765,3.5018742084503174,0.15437500178813934,3.4932141304016113
7,0.15473750233650208,3.498356342315674,0.1562187522649765,3.483630657196045
8,0.15543437004089355,3.495500087738037,0.15940624475479126,3.483912706375122
9,0.1573093682527542,3.4927773475646973,0.15446874499320984,3.4865975379943848
10,0.15880624949932098,3.4891035556793213,0.15706250071525574,3.4885475635528564
11,0.15908749401569366,3.4888687133789062,0.16356250643730164,3.4784703254699707
12,0.15955936908721924,3.487173080444336,0.1601250022649765,3.482367515563965
13,0.15911562740802765,3.4861671924591064,0.16568750143051147,3.473331928253174
14,0.16119062900543213,3.484243631362915,0.1653749942779541,3.475727081298828
15,0.1614687442779541,3.4830996990203857,0.16578124463558197,3.4753899574279785
16,0.1611843705177307,3.4819109439849854,0.15934374928474426,3.482379674911499
17,0.1630031317472458,3.480236768722534,0.1639374941587448,3.4735093116760254
18,0.16447187960147858,3.4785573482513428,0.1639374941587448,3.4741032123565674
19,0.1640281230211258,3.478267192840576,0.1616249978542328,3.4772040843963623
20,0.16536875069141388,3.4768707752227783,0.16743749380111694,3.469043254852295
21,0.16499687731266022,3.4770665168762207,0.16571874916553497,3.4702608585357666
22,0.1658875048160553,3.475092649459839,0.16884374618530273,3.467705249786377
23,0.16610312461853027,3.474228620529175,0.16743749380111694,3.4659667015075684
24,0.16677187383174896,3.4736175537109375,0.1678124964237213,3.467313766479492
25,0.1674250066280365,3.473005771636963,0.1719687432050705,3.461155891418457
