epoch,accuracy,loss,val_accuracy,val_loss
0,0.31389686465263367,2.2943670749664307,0.3852500021457672,1.9755253791809082
1,0.38222500681877136,1.9905301332473755,0.4059687554836273,1.914096713066101
2,0.39650312066078186,1.9486000537872314,0.4087187647819519,1.9013078212738037
3,0.404268741607666,1.927733063697815,0.4078750014305115,1.8969683647155762
4,0.4106656312942505,1.9123400449752808,0.41574999690055847,1.879319667816162
5,0.41158124804496765,1.9062421321868896,0.41846874356269836,1.8703973293304443
6,0.41475313901901245,1.8974472284317017,0.4215312600135803,1.8721566200256348
7,0.4159843623638153,1.8936208486557007,0.4190624952316284,1.8741928339004517
8,0.4169999957084656,1.8898543119430542,0.42271876335144043,1.8720672130584717
9,0.41824373602867126,1.8863697052001953,0.4205312430858612,1.86902916431427
10,0.42085000872612,1.880862832069397,0.42375001311302185,1.8602279424667358
11,0.42182499170303345,1.8782539367675781,0.42628124356269836,1.8662652969360352
12,0.4220062494277954,1.876492977142334,0.4284999966621399,1.862608790397644
13,0.42297813296318054,1.8727705478668213,0.42915624380111694,1.8619252443313599
14,0.425809383392334,1.870005488395691,0.4155937433242798,1.9059150218963623
15,0.42698124051094055,1.8662042617797852,0.43174999952316284,1.8627489805221558
16,0.42864999175071716,1.8633244037628174,0.42921873927116394,1.85493803024292
17,0.43005311489105225,1.8629568815231323,0.4333437383174896,1.859175682067871
18,0.4315687417984009,1.859937071800232,0.4295312464237213,1.8619930744171143
19,0.43271562457084656,1.8566640615463257,0.43668749928474426,1.8496817350387573
20,0.43319061398506165,1.8557765483856201,0.43403124809265137,1.860083818435669
21,0.4342656135559082,1.8521275520324707,0.43396875262260437,1.8550564050674438
22,0.4340187609195709,1.851428747177124,0.4384062588214874,1.8556536436080933
23,0.43469375371932983,1.8508832454681396,0.4378437399864197,1.8574767112731934
24,0.43670937418937683,1.8474396467208862,0.43834376335144043,1.8474228382110596
25,0.4367062449455261,1.847394585609436,0.4308437407016754,1.8723610639572144
26,0.4371500015258789,1.846941590309143,0.4387812614440918,1.8620156049728394
27,0.43723124265670776,1.844368577003479,0.4377500116825104,1.8557939529418945
28,0.43927499651908875,1.8423970937728882,0.4416874945163727,1.8529396057128906
29,0.44078749418258667,1.8400976657867432,0.4389374852180481,1.8546334505081177
30,0.44047811627388,1.838974952697754,0.4389687478542328,1.8553071022033691
31,0.44004374742507935,1.8397128582000732,0.4410000145435333,1.8538706302642822
32,0.44234687089920044,1.8378945589065552,0.44624999165534973,1.8499834537506104
33,0.4429374933242798,1.835161566734314,0.44309374690055847,1.8485859632492065
34,0.4423624873161316,1.8346507549285889,0.4454062581062317,1.852393388748169
