epoch,accuracy,loss,val_accuracy,val_loss
0,0.06272532045841217,4.1170125007629395,0.10072115063667297,3.578523874282837
1,0.053139738738536835,4.0409369468688965,0.09022435545921326,3.5819575786590576
2,0.055826734751462936,3.791231155395508,0.09190705418586731,3.583081007003784
3,0.06102173030376434,3.6790103912353516,0.09150640666484833,3.5524179935455322
4,0.0657724067568779,3.6333835124969482,0.0973157063126564,3.522016763687134
5,0.07112954556941986,3.6067895889282227,0.09827724099159241,3.506988763809204
6,0.0747978463768959,3.5861809253692627,0.09931890666484833,3.4877891540527344
7,0.07785546034574509,3.5708205699920654,0.1036859005689621,3.47811222076416
8,0.08045611530542374,3.559048652648926,0.09835737198591232,3.4751203060150146
9,0.08204177767038345,3.549894332885742,0.10100160539150238,3.459359884262085
10,0.0836779847741127,3.5407726764678955,0.10845352709293365,3.4516308307647705
11,0.08495619893074036,3.5348145961761475,0.10268429666757584,3.4466192722320557
12,0.08649764209985733,3.523129463195801,0.10849358886480331,3.428748607635498
13,0.08915094286203384,3.5081326961517334,0.1136217936873436,3.421782970428467
14,0.0921243280172348,3.4976370334625244,0.11350160092115402,3.415513277053833
15,0.09487660229206085,3.4832615852355957,0.1145833358168602,3.4013073444366455
16,0.09757833927869797,3.4766058921813965,0.11422275751829147,3.4032726287841797
17,0.09930719435214996,3.4649524688720703,0.11943109333515167,3.390098810195923
18,0.1033945381641388,3.4499895572662354,0.11943109333515167,3.3764419555664062
19,0.10566037893295288,3.439208745956421,0.12115384638309479,3.370661735534668
20,0.10901280492544174,3.4274587631225586,0.1271234005689621,3.3536720275878906
21,0.11096487194299698,3.41752028465271,0.12960736453533173,3.3417887687683105
22,0.1126958355307579,3.409053325653076,0.13189102709293365,3.335564374923706
0,0.06299696862697601,4.12168025970459,0.1008814126253128,3.566699504852295
1,0.053590379655361176,4.04140043258667,0.09046474099159241,3.578134059906006
2,0.05647110939025879,3.7893779277801514,0.09234775602817535,3.5718190670013428
3,0.06144710257649422,3.6775012016296387,0.09166666865348816,3.5494141578674316
4,0.0660967007279396,3.632875919342041,0.10288461297750473,3.5200846195220947
5,0.07130011916160583,3.6028618812561035,0.09819711744785309,3.504230260848999
6,0.07597076892852783,3.582456588745117,0.09959936141967773,3.48879337310791
7,0.07785546034574509,3.570600986480713,0.10620993375778198,3.4737846851348877
8,0.079695925116539,3.559779167175293,0.09739582985639572,3.481900691986084
9,0.08112365007400513,3.5518760681152344,0.10176282376050949,3.457540273666382
10,0.08361270278692245,3.541649103164673,0.10789262503385544,3.450798749923706
11,0.08478984236717224,3.532496929168701,0.10196314007043839,3.444786310195923
12,0.0858406350016594,3.523871898651123,0.10873397439718246,3.4299919605255127
13,0.08770005404949188,3.515763998031616,0.11522436141967773,3.4244236946105957
14,0.0910903811454773,3.4994874000549316,0.11402243375778198,3.4204418659210205
15,0.09448492527008057,3.483639717102051,0.11454326659440994,3.405597448348999
16,0.09788788855075836,3.4718029499053955,0.11454326659440994,3.409817934036255
17,0.1007222905755043,3.4609761238098145,0.11915063858032227,3.3874459266662598
18,0.10450008511543274,3.44881534576416,0.12059295177459717,3.375868320465088
19,0.1060267835855484,3.4408860206604004,0.1193109005689621,3.378425121307373
20,0.10826524347066879,3.4315896034240723,0.12708333134651184,3.3514232635498047
21,0.1099877879023552,3.4207801818847656,0.12900641560554504,3.3431944847106934
22,0.11266425251960754,3.4108896255493164,0.130488783121109,3.3381454944610596
23,0.11415304988622665,3.401655673980713,0.13269230723381042,3.325251340866089
24,0.11573660373687744,3.392266035079956,0.1290464699268341,3.323976755142212
25,0.11590085923671722,3.388401746749878,0.1352163404226303,3.3130502700805664
26,0.11757917702198029,3.3811099529266357,0.13265223801136017,3.306450843811035
27,0.11872051656246185,3.3727052211761475,0.13052885234355927,3.3061273097991943
28,0.11937331408262253,3.368835210800171,0.13553686439990997,3.2844078540802
29,0.12055045366287231,3.3650436401367188,0.1358974426984787,3.2899391651153564
30,0.12021774053573608,3.3599395751953125,0.13762019574642181,3.2768001556396484
31,0.12267309427261353,3.35166335105896,0.13717949390411377,3.2786896228790283
32,0.12276995927095413,3.3484606742858887,0.14022435247898102,3.2707996368408203
33,0.12478310614824295,3.3398516178131104,0.14038461446762085,3.269761562347412
34,0.12625926733016968,3.3337128162384033,0.14134615659713745,3.262805700302124
35,0.1274932622909546,3.3267505168914795,0.14575320482254028,3.2481861114501953
36,0.12938004732131958,3.3194589614868164,0.14663460850715637,3.2443857192993164
37,0.13174907863140106,3.3114686012268066,0.1453525573015213,3.242096424102783
38,0.13244397938251495,3.304948568344116,0.14703525602817535,3.239140033721924
39,0.13429708778858185,3.299931526184082,0.14387018978595734,3.2323315143585205
40,0.1340865045785904,3.2986602783203125,0.14903846383094788,3.22795033454895
41,0.1358848512172699,3.2902910709381104,0.15128205716609955,3.2226674556732178
42,0.13704094290733337,3.2865989208221436,0.15304486453533173,3.2205891609191895
43,0.13863080739974976,3.2796249389648438,0.1515224426984787,3.2223260402679443
44,0.13989639282226562,3.2737526893615723,0.1518028825521469,3.207507371902466
45,0.14084400236606598,3.2688581943511963,0.15476763248443604,3.209472894668579
46,0.142105370759964,3.2625155448913574,0.15637019276618958,3.200955867767334
47,0.14360259473323822,3.257113456726074,0.15292468667030334,3.2035722732543945
48,0.14470814168453217,3.2535603046417236,0.15833333134651184,3.193493366241455
49,0.14677391946315765,3.2461369037628174,0.15572915971279144,3.1872475147247314
