epoch,accuracy,loss,val_accuracy,val_loss
0,0.2954770028591156,2.5414295196533203,0.37659916281700134,2.1800689697265625
1,0.387594997882843,2.146941661834717,0.40770095586776733,2.060696601867676
2,0.4158773720264435,2.058403253555298,0.4279518127441406,2.0111117362976074
3,0.43179187178611755,2.012948513031006,0.4390367567539215,1.9733964204788208
4,0.4447144865989685,1.9800585508346558,0.4498876631259918,1.948062777519226
5,0.4547249376773834,1.9543848037719727,0.4596698582172394,1.920828938484192
6,0.4643029272556305,1.9317257404327393,0.46697142720222473,1.9151246547698975
7,0.4731598198413849,1.9091614484786987,0.47658199071884155,1.885827660560608
0,0.48187369108200073,1.8891139030456543,0.4844608008861542,1.8658992052078247
1,0.48575305938720703,1.8796567916870117,0.4848352372646332,1.8653640747070312
2,0.48849359154701233,1.873467206954956,0.4920431971549988,1.8543617725372314
3,0.4908718466758728,1.8673136234283447,0.4933537244796753,1.8465075492858887
4,0.49427279829978943,1.8603253364562988,0.4948982894420624,1.844346284866333
5,0.4973435401916504,1.8532439470291138,0.4994851350784302,1.8360881805419922
6,0.5003414750099182,1.8480596542358398,0.5013261437416077,1.8357248306274414
7,0.5041428804397583,1.8398491144180298,0.5014821290969849,1.8276540040969849
8,0.5063859224319458,1.836283564567566,0.507348358631134,1.820922613143921
9,0.5079147815704346,1.8308954238891602,0.5083936452865601,1.8199350833892822
10,0.5102748274803162,1.826020359992981,0.5109055042266846,1.8121296167373657
11,0.512089729309082,1.8209670782089233,0.513573408126831,1.8089241981506348
12,0.5149004459381104,1.8150566816329956,0.5143768787384033,1.8030378818511963
13,0.5171712040901184,1.8108935356140137,0.5179418325424194,1.7948429584503174
14,0.5191394686698914,1.8069196939468384,0.519977867603302,1.7905558347702026
15,0.520225465297699,1.803309440612793,0.5179340243339539,1.7911251783370972
16,0.5229972004890442,1.798476219177246,0.5200246572494507,1.7856394052505493
17,0.524428129196167,1.7940655946731567,0.5237300395965576,1.7827759981155396
18,0.5264319777488708,1.789512038230896,0.5235584378242493,1.779556155204773
19,0.527552604675293,1.7872471809387207,0.5251185894012451,1.7755179405212402
20,0.530188262462616,1.7829102277755737,0.5273886322975159,1.7694590091705322
21,0.5304101705551147,1.7807252407073975,0.529081404209137,1.7647905349731445
22,0.5325604677200317,1.7771342992782593,0.5300954580307007,1.7649134397506714
23,0.5342072248458862,1.7731314897537231,0.5297132134437561,1.767656922340393
24,0.536016047000885,1.7701596021652222,0.5296898484230042,1.7648991346359253
25,0.5362352728843689,1.7681204080581665,0.5319910645484924,1.7593986988067627
26,0.5382660031318665,1.764587163925171,0.5327867865562439,1.7561254501342773
27,0.5397064685821533,1.7617835998535156,0.5359616875648499,1.752223014831543
28,0.5411564707756042,1.7589902877807617,0.53499436378479,1.7570433616638184
29,0.5420543551445007,1.7561089992523193,0.5373502373695374,1.7544890642166138
30,0.5427451133728027,1.755226731300354,0.5357510447502136,1.749075174331665
31,0.5446458458900452,1.7503302097320557,0.5398464798927307,1.7505842447280884
32,0.5455740690231323,1.7489327192306519,0.5432398319244385,1.7434808015823364
33,0.5474504828453064,1.7465163469314575,0.5418590903282166,1.7429929971694946
34,0.5477815866470337,1.7454943656921387,0.5416406393051147,1.7410496473312378
35,0.5484974980354309,1.7427934408187866,0.5409697890281677,1.745904564857483
36,0.5498902797698975,1.7403655052185059,0.5442617535591125,1.7345441579818726
37,0.5507448315620422,1.7390137910842896,0.5437156558036804,1.7360787391662598
38,0.5521766543388367,1.735413908958435,0.5419526696205139,1.7409359216690063
39,0.5532565712928772,1.734192132949829,0.5464459657669067,1.7357805967330933
40,0.5551875829696655,1.730056881904602,0.5475692749023438,1.7274560928344727
41,0.5546684265136719,1.7311887741088867,0.5495272874832153,1.724471092224121
42,0.5561929941177368,1.7284276485443115,0.5498315095901489,1.7267237901687622
43,0.5582799911499023,1.7246345281600952,0.5512668490409851,1.7213324308395386
44,0.5582713484764099,1.7220430374145508,0.5497066974639893,1.7244760990142822
45,0.5595722794532776,1.7210386991500854,0.5514228940010071,1.722429633140564
46,0.5616722702980042,1.7191989421844482,0.5540049076080322,1.7216527462005615
47,0.561509370803833,1.716933012008667,0.5532950758934021,1.71952223777771
48,0.5634394884109497,1.7145427465438843,0.5539035201072693,1.7168371677398682
